,id,text,category
169,1178090768667426816,"One recurring theme that I’ve discerned from the ‘discourse’ surrounding #JokerMovie is that almost nobody is allowing space for the movie to speak for itself. 

And the few who want to....are actively risking bad optics and strained relations in doing so. https://twitter.com/Variety/status/1177779965162602497 …",
170,1178089683257036801,We live in an insane society! It is a fictional character people! I’m with the director here! This backlash is a ridiculous. #JokerMovie https://twitter.com/getFANDOM/status/1178081981428576256 …,
171,1178086939465060353,Yes I’m super excited about the @jokermovie and heath ledger will always be the best but let’s give big credit to Jack Nicholson he did a incredible job as the joker too 😁😄#JokerMovie #SaturdayThoughtspic.twitter.com/66NN2jbxUH,
172,1178084320755507200,So with what I won tomorrow I'm seeing the private screening of #JokerMovie pic.twitter.com/5mpEtGUXjk,
173,1178084172172120065,How come in like 300 ft from the #JokerMovie premiere but I’m not allowed in,
174,1178083471392219137,For all the triggered people out there  #JokerMovie https://twitter.com/getFANDOM/status/1178081981428576256 …,
175,1178081346737934336,"Everyone at the Joker screening didn’t know whether to applaud at the end or not... it was an extremely dense and heavy film. So much to digest and analyze at the end... Again, bravo! #notyouraveragecomicbookmovie @jokermovie #JokerMovie #Joker #dcjoker #JokerFilmpic.twitter.com/oV4d7uZB5k",CHARACTERS
176,1178081278157041665,why so serious ? #JokerMovie pic.twitter.com/XxaDn7axZJ,
177,1178081145369583616,"JOKERS - Trailer - Reaction!! https://youtu.be/GlXyv42g6kg  via @YouTube

#JokerMovie 

#YouTube #YouTuber #SmallYouTubeArmy
#YoutubeCreator #smallyoutuber",
178,1178080857204105217,I understand there is controversy with #JokerMovie. I also understand it won the Golden Lion in Venice. It is therefore an accomplished film. Amazing to witness the rather simplistic ways a good film can be sabotaged at the box office. Crazy times we are living in.,
179,1178079662804652032,#JokerMovie Add it is #Jokerit another #clownstar  horror story or #shooting tales by some guilty criminal guys !,
180,1179908634224058368,"Strangely, after watching #JokerMovie, I’ve had a deep desire to revisit the EMPEROR JOKER storyline. Loved that stretch.",
181,1179908581900144641,So like I have question about the #JokerMovie but I don't want to give spoilers 🙁,
182,1179908450727399432,"Movie Review: #JokerMovie An uncomfortable, unoriginal approach but with a phenomenal performance behind it. https://youtu.be/zLKV8lj_kL4 ",
183,1179908296775471104,If Joaquin Phoenix doesn't get an Oscar for his portrayal of the Joker I'm throw hands with @TheAcademy #JokerMovie pic.twitter.com/LNIgdVPzKu,TALENT
184,1179908182799503360,I should secretly go see #jokermovie alone because I deserve it.,
185,1179908160653385730,"For beats(FREE) and mixing services come check out my store. NEW BEATS EVERY MONDAY

http://MarcelDM.Beatstars.com  

#MusicProducer #NewMusic #IndieArtist #BeatStars #JokerMovie #ThursdayThoughts
 #Instrumentals #TypeBeat #NationalBoyfriendDay #GrindSZN",
186,1179908025664053248,"On my way to see #joker. Can't wait to see it.

Have read the snowflakes sites (@voxdotcom & @DEADLINE 2 name two)  scare tactics to keep ppl away. 

Its almost as if sites like these want something bad to happen, at a joker screening.  

 #joker2019   #jokermovie #rottentomatos",
187,1179907955610804224,"Critics brigading RT with negative reviews because shooting didn't happen

#Joker #jokermovie",
188,1179907759363559424,We’ve been waiting for this for a long time! We’re checking out @jokermovie and our full movie review will be up tomorrow night.  #Joker #joker2019 #JokerFilm #jokermovie #MovieReview 🤡pic.twitter.com/wDFg3lY4ei,
189,1179907720968835077,"Get your organic Shea Butter and African Black Soap 
🌱🌱🌱🌱🌱
250g Shea Butter R200
120g African Black saop R100

Combo special available too 😁

Shipping available.
#JokerMovie
#MeanGirlsDay 
#KwaJoepic.twitter.com/R7ytuw0lbx",
190,1179907548557783048,"Just seen the JOKER movie
The movie was really twisted! But I understood & enjoyed it. If you're squemish  or easily offended then it's not a movie for you! I would definitely be willing to see it again! And even buy it when its released on DVD or Digital download! 
#jokermovie",
191,1179907523807195136,Oh yeah #JokerMovie pic.twitter.com/qdjeGacEQx,
192,1179907496212873216,Well here we go!! #jokermovie time!!,
193,1179907455079391232,Here. We. Go. #joker2019 #jokermovie pic.twitter.com/L0d1RMjDzN,
194,1179907420480528385,I can't wait to see #JokerMovie tomorrow. I recently just got finished viewing all the trailers. Joker is going to be an awesome #moviepic.twitter.com/hkGibTHHJQ,
195,1179907377434247168,imo film of the year. #JokerMovie https://twitter.com/BatmanNewsCom/status/1179894583267741698 …,
196,1179907189135200256,"Easily the best film this year. Perhaps the best this decade. Still collecting myself but you need to go see the @jokermovie if you can. ⭐️⭐️⭐️⭐️⭐️ 💯

#JokerFilm #JokerMovie #ToddPhillips #JoaquinPhoenixpic.twitter.com/lgW4h882pz",
197,1179907143186731010,"And now here's the punchline... yes, I'm mostly referring to WTF is going on with #JokerMovie. People arguing who haven't even seen it? Counter-culturalist hipsters who just want to be heard, who need to be different, who need to feel 'important'?",
198,1179907102422323200,So yeah #Joker is a freaking amazing and also fucked up movie!!!Still got chills here!!!👏👏🎬 #JokerMovie pic.twitter.com/HGCZgcbNRy,
199,1179907042108198912,"#MeanGirlsDay #October3rd
#JokerMovie #NationalBoyfriendDay #Joker #ExNaMTV #Inktober #CryForMe #MeninasMalvadas Regina George #PanicDaypic.twitter.com/fDGGiMGO7O",
200,1178435718101786629,Just a couple of days till #JokerMovie. Todd Philips and WB have done an EXCELLENT JOB in dealing with the leftie snowflakes and unwarranted attacks from critics. pic.twitter.com/9Sj1Zysrgl,TALENT
201,1178435635410980864,"we live in a society

#joker #batman #jokermovie #dc #comics #supervillain #joaquinphoenix #art #cartoon #weliveinasocietypic.twitter.com/fpMy3AADTg",
202,1178434293204471809,“Phoenix’s Joker brings something that no previous version has had: Humanity.” #JokerMovie begins October 3rd. Get your tickets now! http://ow.ly/ambk30pARg6  #Indypic.twitter.com/f8167jIAyr,
203,1178433702134611968,"Rey @bookmyshow tickets open cheyyu ra #JokerMovie vi Hyd lo😡😡😡
#Joker",
204,1178432132609462272,So far my two favorites #joker #jokermovie #joaquinphoenix #heathledgerpic.twitter.com/a4dPGp5Oo8,
205,1178432061801193472,"Beginning to end. Ballpoint on #moleskine.

#joker #jokermovie #art #DCComics #dc #joaquinphoenix #ArtistOnTwitter #artist #drawing @jokermoviepic.twitter.com/hVvlvUGyM5",
206,1178430681157795841,"Joker (2019) : Full Movie Online Free During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime & chaos in Gotham City while becoming an infamous psychopathic crime figure

#jokerFuLLMovie #jokermovie #joker2019pic.twitter.com/JtizNGan4j",
207,1178429242662473728,In theaters this Thursday. Get tickets: http://Fandango.com/JokerMovie  #JokerMovie pic.twitter.com/owbk6Y0gpQ,
208,1178427941249634304,"More #JokerMovie Controversy. WB Releases Statement. Thoughts…
http://filmjunkee.com/2019/09/26/more-joker-movie-controversy-wb-releases-statement-thoughts/ …",
209,1178427619831795713,"10 Best Movies to See in Oct: ‘Joker,’ ‘Jojo Rabbit’, Springsteen Live – Rolling Stone https://www.rollingstone.com/movies/movie-features/best-movies-to-see-in-october-joker-jojo-rabbit-891758/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom_amp&utm_id=891758 … ... 

@hansebertmusic @Greg493 “You’re going to love it or you’re going to hate it. There is no middle ground.” #JokerMovie",
210,1178427259029311488,I feel like the media is trying to keep people from seeing Joker. I want to go more than ever! #JokerMovie,
211,1178426440456507397,"@dgbadted🇫🇷🇺🇸: The casting of The Suicide Squad is here

#joker #jokermovie #dceu #dccomics #dccomicsfan #dccomicsfans #dccomicscommunity #dccomic #dccomicsfanart #dccomicsart #dcextendeduniverse #dcu #brucewayne #batman #batwoman #batman🦇 #thejokermovie #thejoker #birdsofpreypic.twitter.com/WQcmll7Ibj",
212,1178425937584644098,Inspired by one of my favorite #joker cover The Man Who Laughs. Here is what I did to get free ticket to watch to Joker movie. The performance of #joaquinphoenix is amazing. Go watch the movie. #batman #jokermovie… https://www.instagram.com/p/B3Ar7Pbh2LY/?igshid=15cjidn8020c1 …,
213,1178425374511747072,"I am in the minority who actually reads comic books @jokermovie;  going to pass on this one despite being the Biggest Hangover 3 fan on Planet Earth, or so I'd assume;if me seeing it gets me a Hangover 4 then I will go.  @edhelms @kenjeong does seeing #JokerMovie make Hangover 4?",
214,1178425291649277952,"Who would win in a fight? The @GooseWayneYT Batman vs the @Harlan_Quinzel Joker? 🤔

#DCComics #Batman #BatmanDay #Joker #JokerMovie pic.twitter.com/nPEunqIjJX",
215,1178423815019388934,"Joker (2019)
Dir. Todd Phillips
#joker #jokermovie pic.twitter.com/mV8h3drGOq",TALENT
216,1178423253813071873,"Nobody dared say that Joker will incite violence among the general audience. But it may affect ""troubled individuals"".

And I ask: how did those individuals ""become troubled""?

Keep blaming Joker. And everyone else. But don't cry when it finally hits the fan.

#joker #jokermovie",
217,1178423116772470785,Joker The Legend 💥💥 #JokerOCT4 #Jokerfan #JokerMovie pic.twitter.com/cKrxg0QyET,
218,1178422946756358144,Joker The Legend 💥💥 #JokerOCT4 #Jokerfan #JokerMovie pic.twitter.com/XGvzPtFQxG,
219,1178422534536073217,"And if you are afraid of the reactions of people after watching the Joker movie, then the problem is what? Them? The movie?

Or YOU, who deep down realize there WILL innevitably be a reaction, for which Joker may work as a catalyst?

(Continued...)

#joker #jokermovie",
220,1178079208574259202,"It's happening! A studio is fighting back! Creatives are fighting back! ... against the soy infested shills of the access media. 

#SendInTheClown
#JokerMovie 
#StandWithWarnerBroshttps://twitter.com/Variety/status/1177675994913656832 …",
221,1178079121961705472,#JokerMovie  Terrible stuff by storyline in BAD GUY model or reviews tales on past shooters ! https://twitter.com/YahooEnt/status/1178038596709834753 …,
222,1178077469389266944,PROOF THAT JARED LETOS JOKER IS THE GREATEST JOKER OF ALL TIME #jokermovie #moreletojoker #jaredletohttps://youtu.be/-cSjsoyjw5E ,
223,1178076826662559745,"Predicting Arthur Fleck ""Joker"" 2017 haahha. 
#JokerMovie pic.twitter.com/9eAeZOeY2j",CHARACTERS
224,1178076501159354368,"I don't feel the #JokerMovie show the real way, the Joker was created.

But that's just me...",
225,1178076329549451265,@YellowFlashGuy reacts to the news about #WarnerBros' decision to ban everyone (except photographers) of the press from appearing at the #RedCarpet screening of #JokerMovie. https://youtu.be/mD7TWIC1N8c  via @YouTube,
226,1178074448857108480,"Get tickets to experience ""one of 2019's greatest achievements."" #JokerMovie begins October 3rd on Indiana's largest screen. http://ow.ly/MDqr30pARsc pic.twitter.com/u1Cy0YgYDJ",
227,1178073903610155015,"Can't wait anymore
#JokerMovie pic.twitter.com/w3W2YVUfIg",
228,1178072612913766400,"Looks like Batman is stopping by CityPlex early to prepare for Joker next week. 👀 Make sure to catch the Joker movie at CityPlex12, releasing next week on October 4th! 360-394 Springfield Ave @ Newark #CityPlex12 #joker #batman #dccomics #movies #jokermovie #newark #theaterpic.twitter.com/dSD434V1Dl",
229,1178072492520300544,I really wanted to see #JokerMovie day 1 but going means I need to spend $300 on a sweet looking bullet proof vest,
230,1178071463217291264,#Joker #JokerMovie who else be excited 😜 for cynical clown to be main lead of his own movie. pic.twitter.com/n2YJLkuXWc,
231,1178069552506257409,"Joker gives society a bad time
#Joker #JokerMovie #Sans #Megalovania #DC #Undertale #JokerMeme #SansMeme #WeLiveInASocietypic.twitter.com/uYoGzWXmjq",
232,1178069388420927491,"It's tough not to correct some of these #JokerMovie comments on YouTube.
Some of y'all have some wild ideas on what this movie is 😂",
233,1178068649573269508,Is this real life? #JokerMovie https://twitter.com/RT_com/status/1177362211699929094 …,
234,1178068558280101889,That pretty much sums it up. 🙄🙄🙄#JokerMovie,
235,1178068444702531585,"This was just a quick test of drawing an elongated #Joker face I did with felt tips.

I'm really quite interested in the sparse use of #colours and an exaggerated expression.

I also enjoyed doing some of the crazy hair.

#JokerMovie 
#comics 
#comicbookspic.twitter.com/GHnjdSZGbz",
236,1178068320085405697,The wait is over.. #JokerMovie pic.twitter.com/QymUuyfycE – en TCL Chinese Theatre,
237,1178067248801562624,"A lot of opinions on JOKER, but please remember. You should see the movie before voicing them... #joker #jokermovie #joaquinphoenix #toddphillips https://www.instagram.com/p/B2-I0V5o6L6/?igshid=1qziprlv72qie …",
238,1178066852259328000,THIS MOVIE WILL BE THE BEST MOVIE OF 2019 SHUT UP MEDIA/JOURNALISTS YOU JUST HATE GOOD MOVIES! #JokerMovie #Joker #Movies #Hypehttps://twitter.com/_DCBRASIL/status/1177811731957063680 …,
239,1178066483580153857,"Guys how much do you think #JokerMovie will gross worldwide at the box office? 
#Joker #dc #WarnerBros #dcuniverse",
240,1179181184032657409,"So excited to see @jokermovie! @showbizshelly is the 🔌🔌🔌
#JokerMovie pic.twitter.com/8aXkh6HWMd",
241,1179181155561680897,Time for @jokermovie #JokerMovie pic.twitter.com/sObMk9ChC5,
242,1179180762135855105,"JOKER is on track for a huge opening weekend, domestically and worldwide. At least $150M, and could go even higher. #JokerMovie",
243,1179180655248207872,"It's movie marathon day.
8am #SyeRaa #SyeRaaNarsimhaReddy 
1:25pm #JokerMovie 
6pm #war hope all the movies lives up to expectation's.
@KonidelaPro @iHrithik
@iTIGERSHROFF @vamsikaka @SrBachchan @DCComics",
244,1179180514370035712,Will this bring the yuk yuks or just be yuck?  Already kinda creeped out by #JokerMovie but Mr. Adams and I are intrigued to see what all the buzz is about. https://www.imdb.com/title/tt7286456/ …,CHARACTERS
245,1179180097623867393,Looking for a win. Put in the work. Earn the W. #TuesdayThoughts #TuesdayMorning #TuesdayMotivation #tuesdayvibes #TuesdayTrivia #TacoTuesday #October1st #October #October2019 #JokerMovie #Joker #JokerWeek #California #GoBears #CalvOregonhttps://twitter.com/CalFootball/status/1179154718494347264 …,
